Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr}
Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
2019/9/16,05:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.6,19.4,93,99391,9999,9999,389,9999,9999,9999,999999,999999,999999,9999,350,4.0,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/16,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.0,19.4,96,99492,9999,9999,406,9999,9999,9999,999999,999999,999999,9999,10,4.9,10,10,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/16,07:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.0,19.4,96,99526,9999,9999,406,9999,9999,9999,999999,999999,999999,9999,10,4.9,10,10,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/16,08:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.6,18.9,90,99594,9999,9999,408,9999,9999,9999,999999,999999,999999,9999,30,4.9,10,10,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/16,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.6,18.3,87,99628,9999,9999,407,9999,9999,9999,999999,999999,999999,9999,20,4.0,10,10,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/16,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,21.1,18.9,87,99628,9999,9999,391,9999,9999,9999,999999,999999,999999,9999,20,4.0,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/16,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.2,18.3,79,99628,9999,9999,383,9999,9999,9999,999999,999999,999999,9999,20,5.8,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/16,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.2,17.8,76,99594,9999,9999,396,9999,9999,9999,999999,999999,999999,9999,50,4.5,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/16,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.2,17.8,76,99661,9999,9999,396,9999,9999,9999,999999,999999,999999,9999,50,4.5,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/16,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.2,17.8,76,99526,9999,9999,396,9999,9999,9999,999999,999999,999999,9999,50,3.1,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/16,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.2,17.8,76,99526,9999,9999,382,9999,9999,9999,999999,999999,999999,9999,50,3.1,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/16,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.8,16.7,69,99526,9999,9999,374,9999,9999,9999,999999,999999,999999,9999,30,3.1,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/16,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.2,16.7,71,99526,9999,9999,371,9999,9999,9999,999999,999999,999999,9999,40,4.0,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/16,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.6,17.2,81,99526,9999,9999,363,9999,9999,9999,999999,999999,999999,9999,30,4.0,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/16,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.6,17.2,81,99594,9999,9999,373,9999,9999,9999,999999,999999,999999,9999,30,4.0,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/16,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,18.3,16.7,90,99526,9999,9999,374,9999,9999,9999,999999,999999,999999,9999,40,3.6,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/16,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,18.3,16.7,90,99594,9999,9999,393,9999,9999,9999,999999,999999,999999,9999,90,3.6,10,10,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/16,22:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,18.3,17.2,93,99594,9999,9999,394,9999,9999,9999,999999,999999,999999,9999,70,2.7,10,10,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/16,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,18.3,17.2,93,99594,9999,9999,394,9999,9999,9999,999999,999999,999999,9999,80,2.7,10,10,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/16,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,18.9,17.2,90,99594,9999,9999,397,9999,9999,9999,999999,999999,999999,9999,80,3.1,10,10,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/17,01:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,18.9,17.2,90,99661,9999,9999,397,9999,9999,9999,999999,999999,999999,9999,80,3.1,10,10,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/17,02:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,18.9,17.2,90,99628,9999,9999,397,9999,9999,9999,999999,999999,999999,9999,90,2.2,10,10,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/17,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,18.3,16.7,90,99628,9999,9999,393,9999,9999,9999,999999,999999,999999,9999,130,2.2,10,10,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/17,04:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,18.3,17.2,93,99628,9999,9999,394,9999,9999,9999,999999,999999,999999,9999,120,2.7,10,10,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/17,05:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,18.3,17.2,93,99695,9999,9999,375,9999,9999,9999,999999,999999,999999,9999,90,3.1,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/17,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,18.3,17.2,93,99695,9999,9999,394,9999,9999,9999,999999,999999,999999,9999,100,2.2,10,10,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/17,07:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,18.3,17.2,93,99763,9999,9999,369,9999,9999,9999,999999,999999,999999,9999,100,2.2,7,7,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/17,08:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,19.4,17.2,87,99797,9999,9999,367,9999,9999,9999,999999,999999,999999,9999,90,2.2,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/17,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.6,17.8,84,99797,9999,9999,373,9999,9999,9999,999999,999999,999999,9999,90,3.1,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/17,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.2,17.8,76,99797,9999,9999,372,9999,9999,9999,999999,999999,999999,9999,80,1.3,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/17,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,23.9,17.2,66,99729,9999,9999,380,9999,9999,9999,999999,999999,999999,9999,100,3.6,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/17,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,25.0,17.8,64,99695,9999,9999,387,9999,9999,9999,999999,999999,999999,9999,80,3.6,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/17,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,25.0,17.8,64,99729,9999,9999,387,9999,9999,9999,999999,999999,999999,9999,80,3.6,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/17,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,25.6,17.8,62,99594,9999,9999,389,9999,9999,9999,999999,999999,999999,9999,70,4.5,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/17,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,24.4,17.8,67,99526,9999,9999,384,9999,9999,9999,999999,999999,999999,9999,80,3.6,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/17,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,24.4,18.3,69,99526,9999,9999,384,9999,9999,9999,999999,999999,999999,9999,100,4.0,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/17,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,23.3,17.2,69,99526,9999,9999,377,9999,9999,9999,999999,999999,999999,9999,70,4.5,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/17,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.2,16.7,71,99526,9999,9999,371,9999,9999,9999,999999,999999,999999,9999,90,3.1,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/17,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.2,16.7,71,99560,9999,9999,395,9999,9999,9999,999999,999999,999999,9999,90,3.1,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/17,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.6,16.1,76,99526,9999,9999,385,9999,9999,9999,999999,999999,999999,9999,100,3.1,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/17,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.0,16.1,78,99526,9999,9999,382,9999,9999,9999,999999,999999,999999,9999,100,2.2,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/17,22:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.0,16.7,81,99594,9999,9999,369,9999,9999,9999,999999,999999,999999,9999,100,1.3,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/17,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,19.4,16.7,84,99526,9999,9999,357,9999,9999,9999,999999,999999,999999,9999,110,1.3,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/17,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,18.9,16.7,87,99594,9999,9999,343,9999,9999,9999,999999,999999,999999,9999,0,0.0,0,0,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/18,01:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,18.9,16.7,87,99628,9999,9999,343,9999,9999,9999,999999,999999,999999,9999,0,0.0,0,0,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/18,02:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,17.8,16.1,90,99526,9999,9999,337,9999,9999,9999,999999,999999,999999,9999,140,3.1,0,0,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/18,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,18.3,15.6,84,99526,9999,9999,339,9999,9999,9999,999999,999999,999999,9999,150,4.0,0,0,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/18,04:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,17.2,15.0,87,99526,9999,9999,334,9999,9999,9999,999999,999999,999999,9999,150,3.1,0,0,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/18,05:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,17.2,15.0,87,99492,9999,9999,334,9999,9999,9999,999999,999999,999999,9999,150,2.7,0,0,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/18,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,17.2,15.0,87,99492,9999,9999,345,9999,9999,9999,999999,999999,999999,9999,160,2.7,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/18,07:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,17.2,15.0,87,99526,9999,9999,345,9999,9999,9999,999999,999999,999999,9999,160,2.7,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/18,08:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.6,15.6,73,99526,9999,9999,384,9999,9999,9999,999999,999999,999999,9999,160,3.1,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/18,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.2,16.7,71,99594,9999,9999,371,9999,9999,9999,999999,999999,999999,9999,200,3.1,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/18,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,23.9,16.1,62,99594,9999,9999,379,9999,9999,9999,999999,999999,999999,9999,210,3.6,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/18,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,25.0,16.1,58,99628,9999,9999,394,9999,9999,9999,999999,999999,999999,9999,180,3.6,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/18,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,26.1,16.7,56,99594,9999,9999,401,9999,9999,9999,999999,999999,999999,9999,200,3.1,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/18,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,26.1,16.7,56,99661,9999,9999,391,9999,9999,9999,999999,999999,999999,9999,200,3.1,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/18,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,27.2,16.7,53,99424,9999,9999,397,9999,9999,9999,999999,999999,999999,9999,170,4.0,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/18,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,27.2,15.6,49,99391,9999,9999,395,9999,9999,9999,999999,999999,999999,9999,180,5.8,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/18,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,27.2,15.6,49,99391,9999,9999,395,9999,9999,9999,999999,999999,999999,9999,150,4.9,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/18,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,26.7,15.6,51,99323,9999,9999,392,9999,9999,9999,999999,999999,999999,9999,160,3.1,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/18,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,24.4,16.7,62,99357,9999,9999,382,9999,9999,9999,999999,999999,999999,9999,130,3.6,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/18,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,24.4,16.7,62,99391,9999,9999,382,9999,9999,9999,999999,999999,999999,9999,130,3.6,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/18,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.2,15.6,66,99391,9999,9999,393,9999,9999,9999,999999,999999,999999,9999,140,2.2,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/18,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,21.7,15.6,68,99391,9999,9999,376,9999,9999,9999,999999,999999,999999,9999,150,2.7,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/18,22:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,21.7,15.0,66,99391,9999,9999,376,9999,9999,9999,999999,999999,999999,9999,150,3.6,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/18,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,21.1,15.0,68,99458,9999,9999,373,9999,9999,9999,999999,999999,999999,9999,190,1.3,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/18,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.0,15.0,73,99458,9999,9999,358,9999,9999,9999,999999,999999,999999,9999,160,2.7,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/19,01:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.0,15.0,73,99492,9999,9999,358,9999,9999,9999,999999,999999,999999,9999,160,2.7,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/19,02:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,19.4,14.4,73,99424,9999,9999,355,9999,9999,9999,999999,999999,999999,9999,170,2.2,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/19,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,18.3,13.3,73,99391,9999,9999,348,9999,9999,9999,999999,999999,999999,9999,160,2.7,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/19,04:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,18.3,13.3,73,99357,9999,9999,337,9999,9999,9999,999999,999999,999999,9999,180,2.2,0,0,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/19,05:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,17.8,12.8,73,99357,9999,9999,345,9999,9999,9999,999999,999999,999999,9999,160,3.1,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/19,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,17.2,12.8,75,99391,9999,9999,342,9999,9999,9999,999999,999999,999999,9999,170,2.2,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/19,07:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,17.2,12.8,75,99424,9999,9999,342,9999,9999,9999,999999,999999,999999,9999,170,2.2,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/19,08:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.0,12.8,63,99526,9999,9999,356,9999,9999,9999,999999,999999,999999,9999,180,3.6,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/19,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.8,13.3,55,99526,9999,9999,370,9999,9999,9999,999999,999999,999999,9999,210,3.1,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/19,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,25.0,15.0,54,99458,9999,9999,383,9999,9999,9999,999999,999999,999999,9999,190,2.7,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/19,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,26.1,15.0,50,99458,9999,9999,389,9999,9999,9999,999999,999999,999999,9999,240,2.7,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/19,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,26.7,15.6,51,99424,9999,9999,392,9999,9999,9999,999999,999999,999999,9999,0,0.0,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/19,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,26.7,15.6,51,99458,9999,9999,392,9999,9999,9999,999999,999999,999999,9999,0,0.0,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/19,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,27.2,16.7,53,99391,9999,9999,397,9999,9999,9999,999999,999999,999999,9999,0,0.0,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/19,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,27.2,16.1,51,99357,9999,9999,396,9999,9999,9999,999999,999999,999999,9999,50,2.7,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/19,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,26.1,17.2,58,99289,9999,9999,392,9999,9999,9999,999999,999999,999999,9999,100,3.6,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/19,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,25.6,16.7,58,99255,9999,9999,388,9999,9999,9999,999999,999999,999999,9999,100,5.8,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/19,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,24.4,15.6,58,99255,9999,9999,381,9999,9999,9999,999999,999999,999999,9999,120,3.6,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/19,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,24.4,15.6,58,99289,9999,9999,381,9999,9999,9999,999999,999999,999999,9999,120,3.6,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/19,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.2,14.4,61,99357,9999,9999,368,9999,9999,9999,999999,999999,999999,9999,130,3.1,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/19,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.8,13.9,57,99391,9999,9999,380,9999,9999,9999,999999,999999,999999,9999,140,2.2,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/19,22:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,22.8,15.0,62,99424,9999,9999,395,9999,9999,9999,999999,999999,999999,9999,330,2.2,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/9/19,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,20.6,17.8,84,99424,9999,9999,373,9999,9999,9999,999999,999999,999999,9999,180,1.3,5,5,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
