Time,BASEMENT:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],BASEMENT:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
20:29:00,9.998412E+03,7.969643E+04,3.381082E-01,6.971982E+00,1.380720E+04,8.617321E+04,4.669070E-01,7.538695E+00,1.572435E+05,8.649131E+05,5.317377E+00,7.566523E+01,8.825948E+04,8.932084E+04,2.984599E+00,7.814059E+00,2.577837E+04,1.187882E+04,8.715791E-01,1.039257E+00,1.716597E+04,7.914532E+03,5.803867E-01,6.924297E-01,2.554439E+04,1.151048E+04,8.636683E-01,1.007032E+00,1.714718E+04,8.849846E+03,5.797514E-01,7.742586E-01,2.791028E+05,1.194045E+05,9.436575E+00,1.044649E+01,1.839872E+05,7.911268E+04,6.220646E+00,6.921441E+00,2.778082E+05,1.159643E+05,9.392804E+00,1.014551E+01,1.859247E+05,9.485109E+04,6.286151E+00,8.298364E+00,3.758983E+04,1.224796E+04,1.270915E+00,1.071552E+00,2.458155E+04,8.107246E+03,8.310995E-01,7.092899E-01,3.752594E+04,1.191986E+04,1.268755E+00,1.042847E+00,2.484777E+04,9.659175E+03,8.401002E-01,8.450652E-01
20:30:00,9.998495E+03,7.968551E+04,3.381110E-01,6.971026E+00,1.380946E+04,8.616262E+04,4.669833E-01,7.537769E+00,1.572697E+05,8.648084E+05,5.318260E+00,7.565608E+01,8.831061E+04,8.930072E+04,2.986328E+00,7.812298E+00,2.577870E+04,1.187128E+04,8.715904E-01,1.038597E+00,1.716619E+04,7.909020E+03,5.803940E-01,6.919474E-01,2.554472E+04,1.150311E+04,8.636797E-01,1.006387E+00,1.714740E+04,8.839926E+03,5.797586E-01,7.733907E-01,2.791067E+05,1.193120E+05,9.436705E+00,1.043840E+01,1.839897E+05,7.904852E+04,6.220731E+00,6.915827E+00,2.778120E+05,1.158744E+05,9.392934E+00,1.013764E+01,1.859272E+05,9.469835E+04,6.286235E+00,8.285002E+00,3.759643E+04,1.223736E+04,1.271138E+00,1.070625E+00,2.458583E+04,8.099978E+03,8.312442E-01,7.086540E-01,3.753258E+04,1.190957E+04,1.268979E+00,1.041947E+00,2.485205E+04,9.643042E+03,8.402448E-01,8.436538E-01
20:31:00,9.998579E+03,7.967459E+04,3.381138E-01,6.970071E+00,1.381171E+04,8.615210E+04,4.670594E-01,7.536848E+00,1.572957E+05,8.647045E+05,5.319141E+00,7.564699E+01,8.836134E+04,8.928056E+04,2.988044E+00,7.810535E+00,2.577904E+04,1.186376E+04,8.716017E-01,1.037940E+00,1.716640E+04,7.903523E+03,5.804012E-01,6.914666E-01,2.554506E+04,1.149578E+04,8.636910E-01,1.005745E+00,1.714761E+04,8.830109E+03,5.797659E-01,7.725319E-01,2.791105E+05,1.192198E+05,9.436834E+00,1.043033E+01,1.839922E+05,7.898456E+04,6.220815E+00,6.910232E+00,2.778159E+05,1.157849E+05,9.393064E+00,1.012981E+01,1.859297E+05,9.454693E+04,6.286319E+00,8.271754E+00,3.760298E+04,1.222678E+04,1.271359E+00,1.069699E+00,2.459007E+04,8.092722E+03,8.313877E-01,7.080192E-01,3.753917E+04,1.189932E+04,1.269202E+00,1.041050E+00,2.485629E+04,9.627032E+03,8.403882E-01,8.422531E-01
20:32:00,9.998664E+03,7.966368E+04,3.381167E-01,6.969116E+00,1.381395E+04,8.614165E+04,4.671352E-01,7.535934E+00,1.573217E+05,8.646013E+05,5.320019E+00,7.563795E+01,8.841167E+04,8.926038E+04,2.989746E+00,7.808770E+00,2.577937E+04,1.185627E+04,8.716129E-01,1.037284E+00,1.716662E+04,7.898042E+03,5.804084E-01,6.909870E-01,2.554539E+04,1.148848E+04,8.637023E-01,1.005107E+00,1.714783E+04,8.820390E+03,5.797731E-01,7.716815E-01,2.791143E+05,1.191279E+05,9.436963E+00,1.042229E+01,1.839946E+05,7.892079E+04,6.220898E+00,6.904652E+00,2.778197E+05,1.156958E+05,9.393193E+00,1.012202E+01,1.859321E+05,9.439676E+04,6.286402E+00,8.258616E+00,3.760947E+04,1.221622E+04,1.271579E+00,1.068775E+00,2.459428E+04,8.085477E+03,8.315301E-01,7.073853E-01,3.754571E+04,1.188909E+04,1.269423E+00,1.040155E+00,2.486050E+04,9.611138E+03,8.405304E-01,8.408626E-01
20:33:00,9.998750E+03,7.965278E+04,3.381196E-01,6.968163E+00,1.381619E+04,8.613127E+04,4.672108E-01,7.535026E+00,1.573475E+05,8.644987E+05,5.320894E+00,7.562898E+01,8.846161E+04,8.924017E+04,2.991435E+00,7.807002E+00,2.577970E+04,1.184880E+04,8.716240E-01,1.036631E+00,1.716683E+04,7.892576E+03,5.804156E-01,6.905088E-01,2.554572E+04,1.148122E+04,8.637135E-01,1.004471E+00,1.714804E+04,8.810763E+03,5.797803E-01,7.708393E-01,2.791181E+05,1.190363E+05,9.437091E+00,1.041428E+01,1.839971E+05,7.885720E+04,6.220981E+00,6.899089E+00,2.778235E+05,1.156072E+05,9.393321E+00,1.011426E+01,1.859346E+05,9.424780E+04,6.286485E+00,8.245584E+00,3.761591E+04,1.220568E+04,1.271797E+00,1.067853E+00,2.459846E+04,8.078243E+03,8.316712E-01,7.067524E-01,3.755219E+04,1.187889E+04,1.269642E+00,1.039263E+00,2.486467E+04,9.595357E+03,8.406715E-01,8.394820E-01
20:34:00,9.998836E+03,7.964189E+04,3.381225E-01,6.967210E+00,1.381841E+04,8.612096E+04,4.672861E-01,7.534124E+00,1.573734E+05,8.643968E+05,5.321767E+00,7.562006E+01,8.851117E+04,8.921993E+04,2.993110E+00,7.805231E+00,2.578003E+04,1.184136E+04,8.716351E-01,1.035980E+00,1.716704E+04,7.887125E+03,5.804228E-01,6.900319E-01,2.554605E+04,1.147399E+04,8.637247E-01,1.003839E+00,1.714825E+04,8.801229E+03,5.797874E-01,7.700052E-01,2.791219E+05,1.189450E+05,9.437218E+00,1.040629E+01,1.839996E+05,7.879379E+04,6.221064E+00,6.893542E+00,2.778273E+05,1.155189E+05,9.393449E+00,1.010654E+01,1.859370E+05,9.410003E+04,6.286568E+00,8.232657E+00,3.762229E+04,1.219515E+04,1.272012E+00,1.066932E+00,2.460260E+04,8.071019E+03,8.318112E-01,7.061204E-01,3.755862E+04,1.186871E+04,1.269860E+00,1.038372E+00,2.486881E+04,9.579688E+03,8.408114E-01,8.381111E-01
20:35:00,9.998923E+03,7.963101E+04,3.381255E-01,6.966259E+00,1.382063E+04,8.611071E+04,4.673611E-01,7.533227E+00,1.573991E+05,8.642955E+05,5.322637E+00,7.561120E+01,8.856034E+04,8.919965E+04,2.994773E+00,7.803457E+00,2.578035E+04,1.183394E+04,8.716462E-01,1.035330E+00,1.716725E+04,7.881689E+03,5.804299E-01,6.895563E-01,2.554638E+04,1.146679E+04,8.637358E-01,1.003209E+00,1.714846E+04,8.791784E+03,5.797946E-01,7.691789E-01,2.791256E+05,1.188540E+05,9.437346E+00,1.039833E+01,1.840020E+05,7.873057E+04,6.221147E+00,6.888010E+00,2.778311E+05,1.154310E+05,9.393577E+00,1.009885E+01,1.859395E+05,9.395345E+04,6.286651E+00,8.219833E+00,3.762862E+04,1.218465E+04,1.272226E+00,1.066013E+00,2.460671E+04,8.063806E+03,8.319500E-01,7.054894E-01,3.756499E+04,1.185856E+04,1.270075E+00,1.037485E+00,2.487291E+04,9.564129E+03,8.409501E-01,8.367499E-01
20:36:00,9.999011E+03,7.962014E+04,3.381284E-01,6.965308E+00,1.382284E+04,8.610053E+04,4.674359E-01,7.532337E+00,1.574248E+05,8.641948E+05,5.323505E+00,7.560240E+01,8.860913E+04,8.917934E+04,2.996423E+00,7.801680E+00,2.578068E+04,1.182653E+04,8.716572E-01,1.034683E+00,1.716746E+04,7.876267E+03,5.804370E-01,6.890820E-01,2.554671E+04,1.145963E+04,8.637469E-01,1.002582E+00,1.714867E+04,8.782429E+03,5.798017E-01,7.683604E-01,2.791294E+05,1.187633E+05,9.437472E+00,1.039039E+01,1.840044E+05,7.866752E+04,6.221229E+00,6.882494E+00,2.778348E+05,1.153435E+05,9.393704E+00,1.009119E+01,1.859419E+05,9.380804E+04,6.286733E+00,8.207111E+00,3.763490E+04,1.217415E+04,1.272439E+00,1.065095E+00,2.461078E+04,8.056603E+03,8.320877E-01,7.048592E-01,3.757131E+04,1.184844E+04,1.270289E+00,1.036599E+00,2.487698E+04,9.548678E+03,8.410877E-01,8.353981E-01
20:37:00,9.999100E+03,7.960929E+04,3.381314E-01,6.964358E+00,1.382505E+04,8.609041E+04,4.675104E-01,7.531451E+00,1.574504E+05,8.640948E+05,5.324371E+00,7.559365E+01,8.865755E+04,8.915900E+04,2.998060E+00,7.799900E+00,2.578100E+04,1.181916E+04,8.716682E-01,1.034037E+00,1.716767E+04,7.870860E+03,5.804440E-01,6.886089E-01,2.554704E+04,1.145250E+04,8.637579E-01,1.001959E+00,1.714888E+04,8.773161E+03,5.798087E-01,7.675496E-01,2.791331E+05,1.186728E+05,9.437599E+00,1.038247E+01,1.840069E+05,7.860465E+04,6.221311E+00,6.876994E+00,2.778386E+05,1.152563E+05,9.393831E+00,1.008357E+01,1.859443E+05,9.366378E+04,6.286815E+00,8.194490E+00,3.764113E+04,1.216368E+04,1.272649E+00,1.064179E+00,2.461482E+04,8.049411E+03,8.322243E-01,7.042300E-01,3.757758E+04,1.183835E+04,1.270501E+00,1.035716E+00,2.488102E+04,9.533334E+03,8.412241E-01,8.340557E-01
20:38:00,9.999190E+03,7.959844E+04,3.381345E-01,6.963409E+00,1.382725E+04,8.608035E+04,4.675847E-01,7.530571E+00,1.574759E+05,8.639954E+05,5.325234E+00,7.558495E+01,8.870560E+04,8.913861E+04,2.999685E+00,7.798117E+00,2.578133E+04,1.181180E+04,8.716791E-01,1.033393E+00,1.716788E+04,7.865466E+03,5.804511E-01,6.881370E-01,2.554736E+04,1.144540E+04,8.637689E-01,1.001337E+00,1.714909E+04,8.763975E+03,5.798158E-01,7.667459E-01,2.791368E+05,1.185826E+05,9.437725E+00,1.037458E+01,1.840093E+05,7.854195E+04,6.221393E+00,6.871509E+00,2.778423E+05,1.151696E+05,9.393957E+00,1.007598E+01,1.859468E+05,9.352062E+04,6.286897E+00,8.181965E+00,3.764731E+04,1.215322E+04,1.272858E+00,1.063264E+00,2.461882E+04,8.042228E+03,8.323598E-01,7.036015E-01,3.758380E+04,1.182827E+04,1.270711E+00,1.034835E+00,2.488502E+04,9.518091E+03,8.413595E-01,8.327222E-01
20:39:00,9.999280E+03,7.958760E+04,3.381375E-01,6.962462E+00,1.382944E+04,8.607035E+04,4.676588E-01,7.529697E+00,1.575013E+05,8.638965E+05,5.326095E+00,7.557630E+01,8.875329E+04,8.911819E+04,3.001298E+00,7.796330E+00,2.578165E+04,1.180446E+04,8.716900E-01,1.032751E+00,1.716809E+04,7.860085E+03,5.804581E-01,6.876663E-01,2.554769E+04,1.143833E+04,8.637799E-01,1.000719E+00,1.714929E+04,8.754867E+03,5.798228E-01,7.659491E-01,2.791406E+05,1.184927E+05,9.437850E+00,1.036672E+01,1.840117E+05,7.847942E+04,6.221474E+00,6.866038E+00,2.778460E+05,1.150831E+05,9.394083E+00,1.006842E+01,1.859492E+05,9.337852E+04,6.286978E+00,8.169533E+00,3.765344E+04,1.214278E+04,1.273065E+00,1.062350E+00,2.462280E+04,8.035054E+03,8.324942E-01,7.029739E-01,3.758997E+04,1.181823E+04,1.270920E+00,1.033955E+00,2.488899E+04,9.502947E+03,8.414938E-01,8.313973E-01
20:40:00,9.999371E+03,7.957678E+04,3.381406E-01,6.961515E+00,1.383162E+04,8.606041E+04,4.677326E-01,7.528827E+00,1.575267E+05,8.637982E+05,5.326953E+00,7.556770E+01,8.880063E+04,8.909773E+04,3.002899E+00,7.794540E+00,2.578197E+04,1.179714E+04,8.717008E-01,1.032111E+00,1.716829E+04,7.854718E+03,5.804651E-01,6.871967E-01,2.554801E+04,1.143129E+04,8.637908E-01,1.000103E+00,1.714950E+04,8.745837E+03,5.798298E-01,7.651591E-01,2.791443E+05,1.184031E+05,9.437975E+00,1.035887E+01,1.840141E+05,7.841706E+04,6.221556E+00,6.860582E+00,2.778497E+05,1.149970E+05,9.394208E+00,1.006088E+01,1.859516E+05,9.323748E+04,6.287059E+00,8.157194E+00,3.765952E+04,1.213235E+04,1.273271E+00,1.061438E+00,2.462674E+04,8.027890E+03,8.326275E-01,7.023471E-01,3.759609E+04,1.180820E+04,1.271126E+00,1.033078E+00,2.489293E+04,9.487901E+03,8.416270E-01,8.300809E-01
20:41:00,9.999462E+03,7.956597E+04,3.381437E-01,6.960569E+00,1.383380E+04,8.605052E+04,4.678062E-01,7.527962E+00,1.575521E+05,8.637004E+05,5.327810E+00,7.555915E+01,8.884760E+04,8.907723E+04,3.004487E+00,7.792747E+00,2.578229E+04,1.178984E+04,8.717116E-01,1.031472E+00,1.716850E+04,7.849364E+03,5.804720E-01,6.867283E-01,2.554833E+04,1.142427E+04,8.638016E-01,9.994892E-01,1.714971E+04,8.736884E+03,5.798367E-01,7.643758E-01,2.791479E+05,1.183137E+05,9.438100E+00,1.035105E+01,1.840165E+05,7.835486E+04,6.221637E+00,6.855140E+00,2.778534E+05,1.149113E+05,9.394333E+00,1.005338E+01,1.859540E+05,9.309748E+04,6.287140E+00,8.144945E+00,3.766554E+04,1.212193E+04,1.273475E+00,1.060526E+00,2.463065E+04,8.020734E+03,8.327597E-01,7.017211E-01,3.760216E+04,1.179819E+04,1.271332E+00,1.032203E+00,2.489684E+04,9.472950E+03,8.417591E-01,8.287729E-01
20:42:00,9.999554E+03,7.955517E+04,3.381468E-01,6.959624E+00,1.383597E+04,8.604069E+04,4.678796E-01,7.527102E+00,1.575773E+05,8.636032E+05,5.328664E+00,7.555064E+01,8.889423E+04,8.905668E+04,3.006064E+00,7.790949E+00,2.578261E+04,1.178256E+04,8.717224E-01,1.030835E+00,1.716870E+04,7.844022E+03,5.804790E-01,6.862610E-01,2.554865E+04,1.141729E+04,8.638125E-01,9.988782E-01,1.714991E+04,8.728005E+03,5.798436E-01,7.635991E-01,2.791516E+05,1.182245E+05,9.438224E+00,1.034325E+01,1.840189E+05,7.829282E+04,6.221717E+00,6.849713E+00,2.778571E+05,1.148259E+05,9.394458E+00,1.004591E+01,1.859563E+05,9.295850E+04,6.287221E+00,8.132787E+00,3.767153E+04,1.211153E+04,1.273677E+00,1.059616E+00,2.463453E+04,8.013587E+03,8.328909E-01,7.010958E-01,3.760818E+04,1.178821E+04,1.271535E+00,1.031330E+00,2.490072E+04,9.458095E+03,8.418902E-01,8.274732E-01
20:43:00,9.999647E+03,7.954438E+04,3.381499E-01,6.958680E+00,1.383813E+04,8.603091E+04,4.679527E-01,7.526247E+00,1.576025E+05,8.635066E+05,5.329516E+00,7.554219E+01,8.894051E+04,8.903610E+04,3.007629E+00,7.789148E+00,2.578292E+04,1.177529E+04,8.717331E-01,1.030200E+00,1.716891E+04,7.838694E+03,5.804859E-01,6.857948E-01,2.554897E+04,1.141033E+04,8.638232E-01,9.982696E-01,1.715012E+04,8.719201E+03,5.798506E-01,7.628288E-01,2.791553E+05,1.181356E+05,9.438348E+00,1.033548E+01,1.840213E+05,7.823094E+04,6.221798E+00,6.844299E+00,2.778608E+05,1.147408E+05,9.394582E+00,1.003847E+01,1.859587E+05,9.282055E+04,6.287301E+00,8.120718E+00,3.767746E+04,1.210115E+04,1.273878E+00,1.058708E+00,2.463838E+04,8.006450E+03,8.330211E-01,7.004714E-01,3.761415E+04,1.177825E+04,1.271737E+00,1.030458E+00,2.490456E+04,9.443333E+03,8.420202E-01,8.261817E-01
20:44:00,9.999741E+03,7.953360E+04,3.381531E-01,6.957737E+00,1.384029E+04,8.602119E+04,4.680257E-01,7.525396E+00,1.576277E+05,8.634104E+05,5.330367E+00,7.553377E+01,8.898645E+04,8.901547E+04,3.009183E+00,7.787344E+00,2.578324E+04,1.176805E+04,8.717438E-01,1.029566E+00,1.716911E+04,7.833377E+03,5.804928E-01,6.853297E-01,2.554929E+04,1.140340E+04,8.638340E-01,9.976633E-01,1.715032E+04,8.710466E+03,5.798574E-01,7.620646E-01,2.791589E+05,1.180470E+05,9.438471E+00,1.032772E+01,1.840236E+05,7.816922E+04,6.221878E+00,6.838899E+00,2.778644E+05,1.146560E+05,9.394705E+00,1.003105E+01,1.859611E+05,9.268357E+04,6.287381E+00,8.108733E+00,3.768335E+04,1.209077E+04,1.274077E+00,1.057800E+00,2.464220E+04,7.999320E+03,8.331502E-01,6.998476E-01,3.762008E+04,1.176831E+04,1.271938E+00,1.029588E+00,2.490838E+04,9.428660E+03,8.421493E-01,8.248980E-01
20:45:00,9.999835E+03,7.952283E+04,3.381563E-01,6.956795E+00,1.384244E+04,8.601152E+04,4.680984E-01,7.524550E+00,1.576527E+05,8.633148E+05,5.331215E+00,7.552541E+01,8.903206E+04,8.899479E+04,3.010725E+00,7.785535E+00,2.578356E+04,1.176082E+04,8.717544E-01,1.028934E+00,1.716931E+04,7.828073E+03,5.804996E-01,6.848656E-01,2.554960E+04,1.139650E+04,8.638447E-01,9.970592E-01,1.715052E+04,8.701798E+03,5.798643E-01,7.613063E-01,2.791626E+05,1.179586E+05,9.438594E+00,1.031999E+01,1.840260E+05,7.810766E+04,6.221958E+00,6.833513E+00,2.778681E+05,1.145716E+05,9.394829E+00,1.002366E+01,1.859634E+05,9.254753E+04,6.287461E+00,8.096831E+00,3.768919E+04,1.208041E+04,1.274274E+00,1.056894E+00,2.464599E+04,7.992198E+03,8.332783E-01,6.992245E-01,3.762596E+04,1.175839E+04,1.272136E+00,1.028720E+00,2.491216E+04,9.414073E+03,8.422773E-01,8.236219E-01
20:46:00,9.999930E+03,7.951207E+04,3.381595E-01,6.955854E+00,1.384458E+04,8.600190E+04,4.681710E-01,7.523708E+00,1.576778E+05,8.632196E+05,5.332061E+00,7.551708E+01,8.907734E+04,8.897407E+04,3.012256E+00,7.783722E+00,2.578387E+04,1.175361E+04,8.717651E-01,1.028303E+00,1.716952E+04,7.822780E+03,5.805064E-01,6.844025E-01,2.554992E+04,1.138962E+04,8.638554E-01,9.964572E-01,1.715072E+04,8.693196E+03,5.798711E-01,7.605537E-01,2.791662E+05,1.178704E+05,9.438717E+00,1.031227E+01,1.840283E+05,7.804624E+04,6.222037E+00,6.828140E+00,2.778717E+05,1.144874E+05,9.394952E+00,1.001630E+01,1.859658E+05,9.241242E+04,6.287541E+00,8.085011E+00,3.769498E+04,1.207006E+04,1.274470E+00,1.055988E+00,2.464975E+04,7.985084E+03,8.334055E-01,6.986022E-01,3.763179E+04,1.174848E+04,1.272334E+00,1.027854E+00,2.491592E+04,9.399573E+03,8.424043E-01,8.223532E-01
20:47:00,1.000003E+04,7.950133E+04,3.381627E-01,6.954914E+00,1.384672E+04,8.599232E+04,4.682433E-01,7.522870E+00,1.577027E+05,8.631249E+05,5.332905E+00,7.550880E+01,8.912228E+04,8.895331E+04,3.013776E+00,7.781906E+00,2.578418E+04,1.174642E+04,8.717756E-01,1.027674E+00,1.716972E+04,7.817499E+03,5.805133E-01,6.839405E-01,2.555023E+04,1.138276E+04,8.638660E-01,9.958575E-01,1.715093E+04,8.684658E+03,5.798779E-01,7.598067E-01,2.791698E+05,1.177825E+05,9.438839E+00,1.030458E+01,1.840307E+05,7.798497E+04,6.222117E+00,6.822780E+00,2.778754E+05,1.144035E+05,9.395074E+00,1.000896E+01,1.859681E+05,9.227823E+04,6.287620E+00,8.073272E+00,3.770074E+04,1.205972E+04,1.274664E+00,1.055084E+00,2.465348E+04,7.977978E+03,8.335316E-01,6.979805E-01,3.763758E+04,1.173860E+04,1.272529E+00,1.026989E+00,2.491965E+04,9.385156E+03,8.425303E-01,8.210920E-01
20:48:00,1.000012E+04,7.949060E+04,3.381660E-01,6.953975E+00,1.384885E+04,8.598279E+04,4.683154E-01,7.522037E+00,1.577276E+05,8.630307E+05,5.333747E+00,7.550056E+01,8.916691E+04,8.893250E+04,3.015285E+00,7.780085E+00,2.578449E+04,1.173924E+04,8.717862E-01,1.027046E+00,1.716992E+04,7.812229E+03,5.805200E-01,6.834794E-01,2.555055E+04,1.137593E+04,8.638766E-01,9.952599E-01,1.715113E+04,8.676184E+03,5.798847E-01,7.590654E-01,2.791734E+05,1.176948E+05,9.438961E+00,1.029690E+01,1.840330E+05,7.792385E+04,6.222196E+00,6.817433E+00,2.778790E+05,1.143200E+05,9.395197E+00,1.000165E+01,1.859705E+05,9.214496E+04,6.287699E+00,8.061612E+00,3.770644E+04,1.204940E+04,1.274857E+00,1.054181E+00,2.465719E+04,7.970880E+03,8.336568E-01,6.973594E-01,3.764333E+04,1.172873E+04,1.272723E+00,1.026126E+00,2.492335E+04,9.370823E+03,8.426554E-01,8.198380E-01
